"Path","File","Date Acquired","Sample","Misc"
"D:\DATA_FID_1\25032026\","O1_1110012299.D","25 Mar 2026  14:18    "," "," "
"Signal: O1_1110012299.D\FID1A.ch"
0.210,85379.229
0.211,85362.631
0.211,85366.737
0.211,85371.924
0.212,85337.419
0.212,85345.931
0.212,85401.965
0.213,85488.173
0.213,85515.076
0.213,85467.223
0.214,85475.844
0.214,85470.933
0.214,85434.107
0.215,85326.396
0.215,85327.420
0.215,85372.551
0.216,85416.708
0.216,85446.664
0.216,85495.260
0.217,85530.341
0.217,85513.672
0.217,85487.140
0.218,85470.253
0.218,85475.251
0.218,85468.247
0.219,85455.916
0.219,85439.417
0.219,85431.199
0.220,85438.784
0.220,85407.215
0.220,85386.347
0.221,85388.856
0.221,85420.567
0.221,85444.096
0.222,85433.657
0.222,85444.943
0.222,85450.629
0.223,85469.119
0.223,85456.157
0.223,85458.271
0.224,85461.101
0.224,85485.372
0.224,85474.139
0.225,85449.693
0.225,85492.021
0.225,85569.343
0.226,85590.916
0.226,85487.228
0.226,85384.628
0.227,85384.645
0.227,85406.291
0.227,85458.335
0.228,85495.283
0.228,85548.052
0.228,85550.455
0.229,85475.389
0.229,85487.991
0.229,85503.679
0.230,85525.819
0.230,85464.289
0.230,85411.167
0.231,85404.648
0.231,85443.584
0.231,85506.655
0.232,85551.200
0.232,85570.581
0.232,85556.899
0.233,85558.068
0.233,85547.441
0.233,85484.887
0.234,85474.667
0.234,85473.364
0.234,85531.459
0.235,85538.340
0.235,85503.525
0.235,85492.948
0.236,85442.560
0.236,85420.208
0.236,85418.401
0.237,85489.472
0.237,85585.636
0.237,85653.911
0.238,85573.355
0.238,85474.024
0.238,85423.192
0.239,85499.072
0.239,85580.807
0.239,85576.095
0.240,85559.353
0.240,85514.695
0.240,85460.165
0.241,85410.768
0.241,85431.605
0.241,85459.272
0.242,85490.087
0.242,85483.721
0.242,85465.155
0.243,85424.923
0.243,85418.707
0.243,85456.101
0.244,85461.479
0.244,85465.511
0.244,85455.441
0.245,85478.375
0.245,85432.648
0.245,85431.105
0.246,85413.885
0.246,85393.660
0.246,85327.329
0.247,85322.044
0.247,85382.079
0.247,85476.848
0.248,85534.660
0.248,85519.741
0.248,85466.227
0.249,85451.332
0.249,85478.289
0.249,85509.769
0.250,85476.735
0.250,85437.336
0.250,85447.716
0.251,85455.033
0.251,85484.708
0.251,85439.713
0.252,85460.887
0.252,85440.961
0.252,85403.371
0.253,85339.713
0.253,85300.105
0.253,85341.976
0.254,85369.767
0.254,85404.448
0.254,85395.931
0.255,85423.761
0.255,85466.460
0.255,85456.097
0.256,85432.980
0.256,85388.864
0.256,85444.167
0.257,85467.675
0.257,85444.511
0.257,85379.900
0.258,85343.052
0.258,85370.095
0.258,85389.332
0.259,85399.367
0.259,85389.048
0.259,85379.839
0.260,85361.643
0.260,85348.773
0.260,85374.852
0.261,85416.157
0.261,85406.971
0.261,85393.887
0.262,85379.736
0.262,85401.539
0.262,85444.348
0.263,85476.261
0.263,85498.921
0.263,85470.285
0.264,85478.865
0.264,85515.917
0.264,85496.699
0.265,85450.579
0.265,85399.743
0.265,85441.361
0.266,85455.389
0.266,85451.116
0.266,85393.587
0.267,85392.063
0.267,85451.185
0.267,85475.728
0.268,85484.072
0.268,85453.307
0.268,85498.212
0.269,85565.056
0.269,85633.120
0.269,85641.461
0.270,85574.836
0.270,85530.109
0.270,85523.192
0.271,85543.496
0.271,85615.568
0.271,85610.529
0.272,85569.885
0.272,85417.357
0.272,85356.608
0.273,85377.616
0.273,85442.161
0.273,85490.888
0.274,85504.143
0.274,85465.341
0.274,85439.552
0.275,85414.284
0.275,85450.009
0.275,85485.267
0.276,85521.181
0.276,85508.231
0.276,85444.629
0.277,85379.901
0.277,85398.423
0.277,85465.131
0.278,85482.952
0.278,85476.508
0.278,85443.901
0.279,85412.421
0.279,85345.799
0.279,85360.711
0.280,85424.061
0.280,85477.701
0.280,85461.436
0.281,85504.825
0.281,85553.632
0.281,85589.167
0.282,85582.452
0.282,85528.863
0.282,85494.996
0.283,85438.197
0.283,85431.575
0.283,85398.869
0.284,85396.405
0.284,85437.452
0.284,85481.037
0.285,85475.361
0.285,85430.435
0.285,85378.187
0.286,85381.075
0.286,85424.271
0.286,85473.080
0.287,85488.833
0.287,85474.413
0.287,85478.335
0.288,85469.020
0.288,85459.843
0.288,85477.979
0.289,85501.188
0.289,85491.527
0.289,85445.621
0.290,85425.420
0.290,85459.019
0.290,85501.915
0.291,85482.705
0.291,85438.164
0.291,85399.496
0.292,85458.928
0.292,85522.548
0.292,85549.293
0.293,85524.743
0.293,85487.081
0.293,85516.871
0.294,85536.188
0.294,85548.043
0.294,85536.021
0.295,85529.628
0.295,85546.125
0.295,85553.629
0.296,85534.507
0.296,85454.464
0.296,85421.244
0.297,85491.405
0.297,85592.173
0.297,85612.985
0.298,85533.072
0.298,85479.215
0.298,85373.471
0.299,85405.084
0.299,85363.728
0.299,85447.176
0.300,85437.707
0.300,85459.741
0.300,85433.812
0.301,85364.287
0.301,85344.100
0.301,85371.117
0.302,85428.225
0.302,85484.064
0.302,85472.439
0.303,85453.352
0.303,85442.561
0.303,85449.393
0.304,85450.329
0.304,85449.985
0.304,85514.801
0.305,85557.759
0.305,85540.240
0.305,85472.033
0.306,85427.281
0.306,85450.817
0.306,85516.796
0.307,85542.528
0.307,85573.851
0.307,85559.097
0.308,85522.305
0.308,85404.451
0.308,85350.399
0.309,85348.859
0.309,85413.259
0.309,85411.167
0.310,85409.908
0.310,85393.856
0.310,85395.412
0.311,85354.808
0.311,85248.052
0.311,85186.332
0.312,85241.817
0.312,85355.912
0.312,85380.381
0.313,85402.057
0.313,85431.975
0.313,85440.964
0.314,85429.908
0.314,85423.855
0.314,85456.779
0.315,85414.716
0.315,85362.524
0.315,85320.508
0.316,85339.053
0.316,85342.639
0.316,85358.576
0.317,85316.209
0.317,85296.819
0.317,85359.144
0.318,85439.377
0.318,85533.388
0.318,85565.484
0.319,85596.737
0.319,85578.584
0.319,85481.556
0.320,85417.969
0.320,85457.047
0.320,85587.268
0.321,85657.484
0.321,85595.807
0.321,85454.493
0.322,85375.639
0.322,85408.805
0.322,85470.424
0.323,85491.971
0.323,85471.949
0.323,85469.543
0.324,85478.376
0.324,85482.428
0.324,85470.541
0.325,85454.552
0.325,85409.315
0.325,85365.964
0.326,85377.916
0.326,85432.499
0.326,85493.265
0.327,85500.415
0.327,85454.731
0.327,85452.480
0.328,85462.185
0.328,85502.268
0.328,85511.051
0.329,85524.199
0.329,85501.075
0.329,85479.651
0.330,85538.180
0.330,85590.757
0.330,85556.696
0.331,85397.460
0.331,85351.976
